time	pos_x	vel_x	pos_y	vel_y
6.74	   118.125	 17.500001	 -18.65775	-35.839111
6.75	     118.3	 17.500001	-19.016632	-35.937111
6.76	   118.475	 17.500001	-19.376493	-36.035111
6.77	    118.65	 17.500001	-19.737334	-36.133111
6.78	   118.825	 17.500001	-20.099155	-36.231111
6.79	       119	 17.500001	-20.461956	-36.329111
6.8	   119.175	 17.500001	-20.825737	-36.427111
6.81	    119.35	 17.500001	-21.190498	-36.525111
6.82	   119.525	 17.500001	-21.556239	-36.623111
6.83	     119.7	 17.500001	 -21.92296	-36.721111
6.84	   119.875	 17.500001	-22.290662	-36.819111
6.85	    120.05	 17.500001	-22.659343	-36.917111
6.86	   120.225	 17.500001	-23.029004	-37.015111
6.87	     120.4	 17.500001	-23.399645	-37.113111
6.88	   120.575	 17.500001	-23.771266	-37.211111
6.89	    120.75	 17.500001	-24.143867	-37.309111
6.9	   120.925	 17.500001	-24.517448	-37.407111
6.91	     121.1	 17.500001	-24.892009	-37.505111
6.92	   121.275	 17.500001	 -25.26755	-37.603111
6.93	    121.45	 17.500001	-25.644072	-37.701111
6.94	   121.625	 17.500001	-26.021573	-37.799111
6.95	     121.8	 17.500001	-26.400054	-37.897111
6.96	   121.975	 17.500001	-26.779515	-37.995111
6.97	    122.15	 17.500001	-27.159956	-38.093111
6.98	   122.325	 17.500001	-27.541377	-38.191111
6.99	     122.5	 17.500001	-27.923778	-38.289111
7	   122.675	 17.500001	-28.307159	-38.387111
7.01	    122.85	 17.500001	 -28.69152	-38.485111
7.02	   123.025	 17.500001	-29.076862	-38.583111
7.03	     123.2	 17.500001	-29.463183	-38.681111
7.04	   123.375	 17.500001	-29.850484	-38.779111
7.05	    123.55	 17.500001	-30.238765	-38.877111
7.06	   123.725	 17.500001	-30.628026	-38.975111
7.07	     123.9	 17.500001	-31.018267	-39.073111
7.08	   124.075	 17.500001	-31.409488	-39.171111
7.09	    124.25	 17.500001	-31.801689	-39.269111
7.1	   124.425	 17.500001	 -32.19487	-39.367111
7.11	     124.6	 17.500001	-32.589032	-39.465111
7.12	   124.775	 17.500001	-32.984173	-39.563111
7.13	    124.95	 17.500001	-33.380294	-39.661111
7.14	   125.125	 17.500001	-33.777395	-39.759111
7.15	     125.3	 17.500001	-34.175476	-39.857111
7.16	   125.475	 17.500001	-34.574537	-39.955111
7.17	    125.65	 17.500001	-34.974578	-40.053111
7.18	   125.825	 17.500001	-35.375599	-40.151111
7.19	       126	 17.500001	  -35.7776	-40.249111
7.2	   126.175	 17.500001	-36.180582	-40.347111
7.21	    126.35	 17.500001	-36.584543	-40.445111
7.22	   126.525	 17.500001	-36.989484	-40.543111
7.23	     126.7	 17.500001	-37.395405	-40.641111
7.24	   126.875	 17.500001	-37.802306	-40.739111
7.25	    127.05	 17.500001	-38.210187	-40.837111
7.26	   127.225	 17.500001	-38.619048	-40.935111
7.27	     127.4	 17.500001	-39.028889	-41.033111
7.28	   127.575	 17.500001	-39.439711	-41.131111
7.29	    127.75	 17.500001	-39.851512	-41.229111
7.3	   127.925	 17.500001	-40.264293	-41.327111
7.31	     128.1	 17.500001	-40.678054	-41.425111
7.32	   128.275	 17.500001	-41.092795	-41.523111
7.33	    128.45	 17.500001	-41.508516	-41.621111
7.34	   128.625	 17.500001	-41.925217	-41.719111
7.35	     128.8	 17.500001	-42.342898	-41.817111
7.36	   128.975	 17.500001	-42.761559	-41.915111
7.37	    129.15	 17.500001	-43.181201	-42.013111
7.38	   129.325	 17.500001	-43.601822	-42.111111
7.39	     129.5	 17.500001	-44.023423	-42.209111
7.4	   129.675	 17.500001	-44.446004	-42.307111
7.41	    129.85	 17.500001	-44.869565	-42.405111
7.42	   130.025	 17.500001	-45.294106	-42.503111
7.43	     130.2	 17.500001	-45.719627	-42.601111
7.44	   130.375	 17.500001	-46.146128	-42.699111
7.45	    130.55	 17.500001	-46.573609	-42.797111
7.46	   130.725	 17.500001	-47.002071	-42.895111
7.47	     130.9	 17.500001	-47.431512	-42.993111
7.48	   131.075	 17.500001	-47.861933	-43.091111
7.49	    131.25	 17.500001	-48.293334	-43.189111
7.5	   131.425	 17.500001	-48.725715	-43.287111
7.51	     131.6	 17.500001	-49.159076	-43.385111
7.52	   131.775	 17.500001	-49.593417	-43.483111
7.53	    131.95	 17.500001	-50.028738	-43.581111
7.54	   132.125	 17.500001	-50.465039	-43.679111
7.55	     132.3	 17.500001	-50.902321	-43.777111
7.56	   132.475	 17.500001	-51.340582	-43.875111
7.57	    132.65	 17.500001	-51.779823	-43.973111
7.58	   132.825	 17.500001	-52.220044	-44.071111
7.59	       133	 17.500001	-52.661245	-44.169111
7.6	   133.175	 17.500001	-53.103426	-44.267111
7.61	    133.35	 17.500001	-53.546587	-44.365111
7.62	   133.525	 17.500001	-53.990728	-44.463111
7.63	     133.7	 17.500001	-54.435849	-44.561111
7.64	   133.875	 17.500001	-54.881951	-44.659111
7.65	    134.05	 17.500001	-55.329032	-44.757111
7.66	   134.225	 17.500001	-55.777093	-44.855111
7.67	     134.4	 17.500001	-56.226134	-44.953111
7.68	   134.575	 17.500001	-56.676155	-45.051111
7.69	    134.75	 17.500001	-57.127156	-45.149111
7.7	   134.925	 17.500001	-57.579137	-45.247111
7.71	     135.1	 17.500001	-58.032098	-45.345111
7.72	   135.275	 17.500001	-58.486039	-45.443111
7.73	    135.45	 17.500001	-58.940961	-45.541111
7.74	   135.625	 17.500001	-59.396862	-45.639111
7.75	     135.8	 17.500001	-59.853743	-45.737111
7.76	   135.975	 17.500001	-60.311604	-45.835111
7.77	    136.15	 17.500001	-60.770445	-45.933111
7.78	   136.325	 17.500001	-61.230266	-46.031111
7.79	     136.5	 17.500001	-61.691067	-46.129111
7.8	   136.675	 17.500001	-62.152848	-46.227111
7.81	    136.85	 17.500001	-62.615609	-46.325111
7.82	   137.025	 17.500001	-63.079351	-46.423111
7.83	     137.2	 17.500001	-63.544072	-46.521111
7.84	   137.375	 17.500001	-64.009773	-46.619111
7.85	    137.55	 17.500001	-64.476454	-46.717111
7.86	   137.725	 17.500001	-64.944115	-46.815111
7.87	     137.9	 17.500001	-65.412756	-46.913111
7.88	   138.075	 17.500001	-65.882377	-47.011111
7.89	    138.25	 17.500001	-66.352978	-47.109111
7.9	   138.425	 17.500001	-66.824559	-47.207111
7.91	     138.6	 17.500001	-67.297121	-47.305111
7.92	   138.775	 17.500001	-67.770662	-47.403111
7.93	    138.95	 17.500001	-68.245183	-47.501111
7.94	   139.125	 17.500001	-68.720684	-47.599111
7.95	     139.3	 17.500001	-69.197165	-47.697111
7.96	   139.475	 17.500001	-69.674626	-47.795111
7.97	    139.65	 17.500001	-70.153067	-47.893111
7.98	   139.825	 17.500001	-70.632488	-47.991111
7.99	       140	 17.500001	-71.112889	-48.089111
8	   140.175	 17.500001	-71.594271	-48.187111
8.01	    140.35	 17.500001	-72.076632	-48.285111
8.02	   140.525	 17.500001	-72.559973	-48.383111
8.03	     140.7	 17.500001	-73.044294	-48.481111
8.04	   140.875	 17.500001	-73.529595	-48.579111
8.05	    141.05	 17.500001	-74.015876	-48.677111
8.06	   141.225	 17.500001	-74.503137	-48.775111
8.07	     141.4	 17.500001	-74.991378	-48.873111
8.08	   141.575	 17.500001	-75.480599	-48.971111
8.09	    141.75	 17.500001	-75.970801	-49.069111
8.1	   141.925	 17.500001	-76.461982	-49.167111
8.11	     142.1	 17.500001	-76.954143	-49.265111
8.12	   142.275	 17.500001	-77.447284	-49.363111
8.13	    142.45	 17.500001	-77.941405	-49.461111
8.14	   142.625	 17.500001	-78.436506	-49.559111
8.15	     142.8	 17.500001	-78.932587	-49.657111
8.16	   142.975	 17.500001	-79.429648	-49.755111
8.17	    143.15	 17.500001	-79.927689	-49.853111
8.18	   143.325	 17.500001	-80.426711	-49.951111
8.19	     143.5	 17.500001	-80.926712	-50.049111
8.2	   143.675	 17.500001	-81.427693	-50.147111
8.21	    143.85	 17.500001	-81.929654	-50.245111
8.22	   144.025	 17.500001	-82.432595	-50.343111
8.23	     144.2	 17.500001	-82.936516	-50.441111
8.24	   144.375	 17.500001	-83.441417	-50.539111
8.25	    144.55	 17.500001	-83.947298	-50.637111
8.26	   144.725	 17.500001	-84.454159	-50.735111
8.27	     144.9	 17.500001	-84.962001	-50.833111
8.28	   145.075	 17.500001	-85.470822	-50.931111
8.29	    145.25	 17.500001	-85.980623	-51.029111
8.3	   145.425	 17.500001	-86.491404	-51.127111
8.31	     145.6	 17.500001	-87.003165	-51.225111
8.32	   145.775	 17.500001	-87.515906	-51.323111
8.33	    145.95	 17.500001	-88.029627	-51.421111
8.34	   146.125	 17.500001	-88.544328	-51.519111
8.35	     146.3	 17.500001	-89.060009	-51.617111
8.36	   146.475	 17.500001	-89.576671	-51.715111
8.37	    146.65	 17.500001	-90.094312	-51.813111
8.38	   146.825	 17.500001	-90.612933	-51.911111
8.39	       147	 17.500001	-91.132534	-52.009111
8.4	   147.175	 17.500001	-91.653115	-52.107111
8.41	    147.35	 17.500001	-92.174676	-52.205111
8.42	   147.525	 17.500001	-92.697217	-52.303111
8.43	     147.7	 17.500001	-93.220738	-52.401111
8.44	   147.875	 17.500001	-93.745239	-52.499111
8.45	    148.05	 17.500001	-94.270721	-52.597111
8.46	   148.225	 17.500001	-94.797182	-52.695111
8.47	     148.4	 17.500001	-95.324623	-52.793111
8.48	   148.575	 17.500001	-95.853044	-52.891111
8.49	    148.75	 17.500001	-96.382445	-52.989111
8.5	   148.925	 17.500001	-96.912826	-53.087111
8.51	     149.1	 17.500001	-97.444187	-53.185111
8.52	   149.275	 17.500001	-97.976528	-53.283111
8.53	    149.45	 17.500001	-98.509849	-53.381111
8.54	   149.625	 17.500001	-99.044151	-53.479111
8.55	     149.8	 17.500001	-99.579432	-53.577111
8.56	   149.975	 17.500001	-100.11569	-53.675111
8.57	    150.15	 17.500001	-100.65293	-53.773111
8.58	   150.325	 17.500001	-101.19116	-53.871111
8.59	     150.5	 17.500001	-101.73036	-53.969111
8.6	   150.675	 17.500001	-102.27054	-54.067111
8.61	    150.85	 17.500001	 -102.8117	-54.165111
8.62	   151.025	 17.500001	-103.35384	-54.263111
8.63	     151.2	 17.500001	-103.89696	-54.361111
8.64	   151.375	 17.500001	-104.44106	-54.459111
8.65	    151.55	 17.500001	-104.98614	-54.557111
8.66	   151.725	 17.500001	 -105.5322	-54.655111
8.67	     151.9	 17.500001	-106.07925	-54.753111
8.68	   152.075	 17.500001	-106.62727	-54.851111
8.69	    152.25	 17.500001	-107.17627	-54.949111
8.7	   152.425	 17.500001	-107.72625	-55.047111
8.71	     152.6	 17.500001	-108.27721	-55.145111
8.72	   152.775	 17.500001	-108.82915	-55.243111
8.73	    152.95	 17.500001	-109.38207	-55.341111
8.74	   153.125	 17.500001	-109.93597	-55.439111
8.75	     153.3	 17.500001	-110.49085	-55.537111
8.76	   153.475	 17.500001	-111.04672	-55.635111
8.77	    153.65	 17.500001	-111.60356	-55.733111
8.78	   153.825	 17.500001	-112.16138	-55.831111
8.79	       154	 17.500001	-112.72018	-55.929111
8.8	   154.175	 17.500001	-113.27996	-56.027111
8.81	    154.35	 17.500001	-113.84072	-56.125111
8.82	   154.525	 17.500001	-114.40246	-56.223111
8.83	     154.7	 17.500001	-114.96518	-56.321111
8.84	   154.875	 17.500001	-115.52888	-56.419111
8.85	    155.05	 17.500001	-116.09357	-56.517111
8.86	   155.225	 17.500001	-116.65923	-56.615111
8.87	     155.4	 17.500001	-117.22587	-56.713111
8.88	   155.575	 17.500001	-117.79349	-56.811111
8.89	    155.75	 17.500001	-118.36209	-56.909111
8.9	   155.925	 17.500001	-118.93167	-57.007111
8.91	     156.1	 17.500001	-119.50223	-57.105111
8.92	   156.275	 17.500001	-120.07377	-57.203111
8.93	    156.45	 17.500001	-120.64629	-57.301111
8.94	   156.625	 17.500001	 -121.2198	-57.399111
8.95	     156.8	 17.500001	-121.79428	-57.497111
8.96	   156.975	 17.500001	-122.36974	-57.595111
8.97	    157.15	 17.500001	-122.94618	-57.693111
8.98	   157.325	 17.500001	 -123.5236	-57.791111
8.99	     157.5	 17.500001	  -124.102	-57.889111
9	   157.675	 17.500001	-124.68138	-57.987111
9.01	    157.85	 17.500001	-125.26174	-58.085111
9.02	   158.025	 17.500001	-125.84308	-58.183111
9.03	     158.2	 17.500001	-126.42541	-58.281111
9.04	   158.375	 17.500001	-127.00871	-58.379111
9.05	    158.55	 17.500001	-127.59299	-58.477111
9.06	   158.725	 17.500001	-128.17825	-58.575111
9.07	     158.9	 17.500001	-128.76449	-58.673111
9.08	   159.075	 17.500001	-129.35171	-58.771111
9.09	    159.25	 17.500001	-129.93991	-58.869111
9.1	   159.425	 17.500001	-130.52909	-58.967111
9.11	     159.6	 17.500001	-131.11925	-59.065111
9.12	   159.775	 17.500001	 -131.7104	-59.163111
9.13	    159.95	 17.500001	-132.30252	-59.261111
9.14	   160.125	 17.500001	-132.89562	-59.359111
9.15	     160.3	 17.500001	 -133.4897	-59.457111
9.16	   160.475	 17.500001	-134.08476	-59.555111
9.17	    160.65	 17.500001	 -134.6808	-59.653111
9.18	   160.825	 17.500001	-135.27782	-59.751111
9.19	       161	 17.500001	-135.87582	-59.849111
9.2	   161.175	 17.500001	 -136.4748	-59.947111
9.21	    161.35	 17.500001	-137.07477	-60.045111
9.22	   161.525	 17.500001	-137.67571	-60.143111
9.23	 161.70001	 17.500001	-138.27763	-60.241111
9.24	 161.87501	 17.500001	-138.88053	-60.339111
9.25	 162.05001	 17.500001	-139.48441	-60.437111
9.26	 162.22501	 17.500001	-140.08927	-60.535111
9.27	 162.40001	 17.500001	-140.69511	-60.633111
9.28	 162.57501	 17.500001	-141.30193	-60.731111
9.29	 162.75001	 17.500001	-141.90973	-60.829111
9.3	 162.92501	 17.500001	-142.51852	-60.927111
9.31	 163.10001	 17.500001	-143.12828	-61.025111
9.32	 163.27501	 17.500001	-143.73902	-61.123111
9.33	 163.45001	 17.500001	-144.35074	-61.221111
9.34	 163.62501	 17.500001	-144.96344	-61.319111
9.35	 163.80001	 17.500001	-145.57712	-61.417111
9.36	 163.97501	 17.500001	-146.19178	-61.515111
9.37	 164.15001	 17.500001	-146.80742	-61.613111
9.38	 164.32501	 17.500001	-147.42404	-61.711111
9.39	 164.50001	 17.500001	-148.04165	-61.809111
9.4	 164.67501	 17.500001	-148.66023	-61.907111
9.41	 164.85001	 17.500001	-149.27979	-62.005111
9.42	 165.02501	 17.500001	-149.90033	-62.103111
9.43	 165.20001	 17.500001	-150.52185	-62.201111
9.44	 165.37501	 17.500001	-151.14435	-62.299111
9.45	 165.55001	 17.500001	-151.76783	-62.397111
9.46	 165.72501	 17.500001	-152.39229	-62.495111
9.47	 165.90001	 17.500001	-153.01773	-62.593111
9.48	 166.07501	 17.500001	-153.64416	-62.691111
9.49	 166.25001	 17.500001	-154.27156	-62.789111
9.5	 166.42501	 17.500001	-154.89994	-62.887111
9.51	 166.60001	 17.500001	 -155.5293	-62.985111
9.52	 166.77501	 17.500001	-156.15964	-63.083111
9.53	 166.95001	 17.500001	-156.79096	-63.181111
9.54	 167.12501	 17.500001	-157.42326	-63.279111
9.55	 167.30001	 17.500001	-158.05654	-63.377111
9.56	 167.47501	 17.500001	 -158.6908	-63.475111
9.57	 167.65001	 17.500001	-159.32605	-63.573111
9.58	 167.82501	 17.500001	-159.96227	-63.671111
9.59	 168.00001	 17.500001	-160.59947	-63.769111
9.6	 168.17501	 17.500001	-161.23765	-63.867111
9.61	 168.35001	 17.500001	-161.87681	-63.965111
9.62	 168.52501	 17.500001	-162.51695	-64.063111
9.63	 168.70001	 17.500001	-163.15807	-64.161111
9.64	 168.87501	 17.500001	-163.80017	-64.259111
9.65	 169.05001	 17.500001	-164.44325	-64.357111
9.66	 169.22501	 17.500001	-165.08732	-64.455111
9.67	 169.40001	 17.500001	-165.73236	-64.553111
9.68	 169.57501	 17.500001	-166.37838	-64.651111
9.69	 169.75001	 17.500001	-167.02538	-64.749111
9.7	 169.92501	 17.500001	-167.67336	-64.847111
9.71	 170.10001	 17.500001	-168.32232	-64.945111
9.72	 170.27501	 17.500001	-168.97226	-65.043111
9.73	 170.45001	 17.500001	-169.62318	-65.141111
9.74	 170.62501	 17.500001	-170.27508	-65.239111
9.75	 170.80001	 17.500001	-170.92797	-65.337111
9.76	 170.97501	 17.500001	-171.58183	-65.435111
9.77	 171.15001	 17.500001	-172.23667	-65.533111
9.78	 171.32501	 17.500001	-172.89249	-65.631111
9.79	 171.50001	 17.500001	-173.54929	-65.729111
9.8	 171.67501	 17.500001	-174.20707	-65.827111
9.81	 171.85001	 17.500001	-174.86583	-65.925111
9.82	 172.02501	 17.500001	-175.52557	-66.023111
9.83	 172.20001	 17.500001	-176.18629	-66.121111
9.84	 172.37501	 17.500001	  -176.848	-66.219111
9.85	 172.55001	 17.500001	-177.51068	-66.317111
9.86	 172.72501	 17.500001	-178.17434	-66.415111
9.87	 172.90001	 17.500001	-178.83898	-66.513111
9.88	 173.07501	 17.500001	 -179.5046	-66.611111
9.89	 173.25001	 17.500001	 -180.1712	-66.709111
9.9	 173.42501	 17.500001	-180.83878	-66.807111
9.91	 173.60001	 17.500001	-181.50734	-66.905111
9.92	 173.77501	 17.500001	-182.17688	-67.003111
9.93	 173.95001	 17.500001	-182.84741	-67.101111
9.94	 174.12501	 17.500001	-183.51891	-67.199111
9.95	 174.30001	 17.500001	-184.19139	-67.297111
9.96	 174.47501	 17.500001	-184.86485	-67.395111
9.97	 174.65001	 17.500001	-185.53929	-67.493111
9.98	 174.82501	 17.500001	-186.21471	-67.591111
9.99	 175.00001	 17.500001	-186.89111	-67.689111
10	 175.17501	 17.500001	-187.56849	-67.787111
